id,AIFM1,BCLAF1,BDP1,CENPH (64946),CENPI (2491),CTPS1 (1503),FAM50A (9130),FDPS (2224),GAGE2A (729447),GEMIN8 (54960),GJA3 (2700),KDM2A (22992),KIF4A (24137),KLC2 (64837),LAS1L (81887),MBTPS2 (51360),MED12 (9968),MED14 (9282),POLA1 (5422),PSMC1 (5700),RBMX2 (51634),RPL39 (6170),SGF29 (112869),SIN3A (25942),SNAP23 (8773),STIL (6491),TEX10 (54881),TGS1 (96764)
ACH-000420,-0.545843099,-0.645414945,-0.796526037,-1.106973059,-0.927731433,-0.322429993,-0.716398374,-0.54356994,-0.736812145,-0.75631398,-0.748647828,-0.431073232,-0.501905952,-0.738388938,-0.728579349,-0.685208653,-0.327668412,-0.696085366,-1.132711919,-0.921725403,-0.78870344,-0.694985673,-0.601152782,-0.576242466,-0.644420691,-0.788245495,-0.677102541,-0.474236498
ACH-000421,-0.708359575,-0.376768113,-0.957517191,-0.844884632,-0.763314288,-0.860021821,-0.974400499,-0.742919939,-0.821780798,-1.045171747,-0.568207378,-0.728465507,-0.113415605,-0.687578776,-0.822976204,-0.494609013,-1.014744799,-1.23106103,-0.841460592,-0.528019664,-0.627315463,-0.873744148,-1.024753975,-0.772782601,-0.29971079,-1.065242044,-0.878542638,-0.696782091
ACH-000422,-1.096857601,-0.461213942,-0.723831445,-0.713841212,-0.657318204,-0.679177056,-0.467270421,-0.295949573,-0.691224816,-0.511110756,-0.745778807,-1.111429623,-0.791677711,-1.096737314,-0.951656371,-0.881378801,0.322594989,-0.783926908,-1.048521042,-0.821919832,-0.859525284,-0.912799499,-0.730381435,-0.831991512,-0.568372373,-0.673952267,-0.854046617,-0.828049719
ACH-000424,-1.101755295,-0.51444686,-0.540624653,-0.477048155,-0.5304497,-0.555375181,-0.132381035,-0.832773152,-0.751971354,-0.70268533,-0.824673168,-0.495503263,-1.299784359,-0.868190763,-1.137007783,-1.295253092,-0.761278718,-0.773600056,-0.893258294,-0.68002393,-0.899479083,-0.972907143,-0.668414037,-0.95049077,-0.839996625,-0.827087405,-0.903631568,-0.583931858
ACH-000425,-0.507238441,-0.661863694,-0.834072847,-0.991269505,-0.730832302,-0.718464679,-0.328733283,-0.694478654,-0.767504596,-0.525205293,-0.871725153,-0.506633753,-0.97792249,-0.683930585,-0.883914831,-0.782974202,-0.992346675,-0.89224627,-0.784660252,-1.014136182,-0.667886216,-0.964156071,-1.175604497,-0.931192554,-0.318788822,-0.656240066,-0.82897619,-0.654825392
ACH-000426,-0.56648452,-0.338853573,-1.029785358,-1.019736677,-0.87178954,-0.69871305,-1.692197362,-0.550254271,-0.574864755,-0.343806827,-0.8287737,-0.236091208,-0.97103825,-0.466686798,-0.863647172,-0.883433185,-1.042220519,-1.850452575,-1.336920363,-1.619108543,-0.714471544,-0.383625456,-0.909099662,-0.081136541,-0.939961214,-2.189952939,-0.530146356,-1.026626968
ACH-000427,-0.874883507,-1.044385013,-0.58417621,-0.365653981,-0.505094791,-0.762497728,-0.993233266,-0.796609438,-0.674201328,-0.512334518,-1.134477051,-0.50774985,-0.795349987,-1.171736466,-0.797499038,-0.879182087,-1.162535254,-0.940718565,-1.090737018,-1.001427876,-1.088189444,-1.030562921,-0.849161582,-1.020837241,-1.363179205,-0.995189242,-0.477598992,-0.711554464
ACH-000433,-1.201289218,-0.876282821,-0.718513636,-0.662759889,-0.545317028,-0.449859745,-0.147344208,-0.637241283,-0.732248643,-0.733398011,-0.533201889,-0.629892386,-1.050404196,-0.718595126,-0.864058703,-0.8992302,-0.663618956,-0.951705382,-1.00374407,-0.9864154,-0.773719408,-0.840015241,-0.357614761,-0.89880047,-0.408263669,-0.929902702,-0.856639802,-0.641057644
ACH-000434,-1.099496233,-0.890482555,-0.818754408,-0.782521799,-0.729966395,-1.242381521,-1.653022879,-1.081301261,-0.848977285,-0.800416493,-0.703302622,-0.408873893,-0.585622919,-0.734744463,-1.131719962,-0.543259595,-1.152699285,-1.179444801,-1.088942804,-0.59540942,-0.719470031,-0.814052785,-0.3589169,-0.920035207,-0.727652942,-0.911052533,-0.9682625,-0.992539392
ACH-000436,NA,-0.922547051,-0.749419482,-0.968769765,NA,-0.863612033,NA,-0.567723323,NA,NA,-0.87024554,-0.567704895,NA,-0.605955141,NA,NA,NA,NA,NA,-1.060014134,NA,NA,-1.192289108,-0.932302449,-0.679563593,-1.298130197,-0.745238457,-0.995524883
ACH-000437,-1.371177957,-0.716572771,-0.590409813,-0.513824078,-0.567975288,-0.503711717,-0.544788021,-1.364998617,-0.728932709,-0.615448646,-0.746808559,-0.425849982,-0.782644179,-0.633177551,-1.189990072,-0.971587054,-0.444721209,-0.620866989,-1.000240021,-1.079084375,-0.889384222,-0.882157073,-0.20906024,-0.775158831,-0.215456216,-0.513668021,-0.800673081,-1.159198509
ACH-000444,NA,-1.052703101,-0.690902011,-0.792012075,NA,-1.017028005,NA,-0.384590754,NA,NA,-0.714707852,-0.605213152,NA,-0.777036919,NA,NA,NA,NA,NA,-0.55717553,NA,NA,-0.603131863,-0.962448314,-0.687768841,-1.189094349,-0.838379806,-0.920686588
ACH-000445,-1.521999392,-0.621187085,-0.582858094,-0.695672898,-0.642685338,-1.043854785,-0.268712276,-0.610474416,-0.849071472,-0.898363932,-0.72762686,-0.774370022,-0.883580063,-0.7445452,-1.153659636,-0.913080382,-0.148918733,-0.881152974,-0.726879135,-0.802923843,-0.629238879,-0.742504055,-0.491773165,-1.003722719,-0.208185482,-0.391666947,-0.61491715,-0.878529841
ACH-000448,-0.396058112,-0.775270372,-1.022101641,-0.968497968,-0.67683825,-1.035852694,-0.683078992,-1.264634037,-0.843940074,-0.729216317,-0.811632817,-0.921858618,-0.437149161,-0.866866957,-0.858084842,-0.856975767,-0.909289719,-0.951023267,-1.273965188,-0.882772494,-0.982370983,-0.842523489,-0.966196502,-0.660366461,-0.87724426,-0.860725471,-0.788244284,-0.742862876
ACH-000450,-0.969197371,-0.061754207,-0.323312104,-0.824010653,-0.879691522,-0.586341936,-0.358723847,-1.101324061,-1.069628569,-0.75636205,-0.904687702,-0.499472492,-1.031141593,-0.642779118,-1.169955157,-1.132746305,-1.159988751,-1.488506578,-0.971044264,-0.651414959,-0.660244087,-1.05995652,-0.931938014,-0.556017647,-0.731656756,-0.403146951,-0.987098218,-1.032268448
ACH-000452,NA,-0.652297176,-0.36042177,-0.739741735,NA,-1.202855396,NA,-0.40919294,NA,NA,-0.816594986,-0.943122048,NA,-0.777783214,NA,NA,NA,NA,NA,-0.884587326,NA,NA,-0.835399008,-0.763865454,-1.116511121,-0.88892835,-0.760347077,-0.86616378
ACH-000454,NA,-0.797813263,-0.73363576,-0.753462865,NA,-1.001838063,NA,-1.277179162,NA,NA,-0.560296168,-0.914230381,NA,-0.660382207,NA,NA,NA,NA,NA,-0.42911055,NA,NA,-0.52059584,-0.702441527,-1.078196975,-0.698034232,-0.837021516,-0.55922411
ACH-000458,NA,-0.750393423,-0.566521234,-0.784632267,NA,-0.518923808,NA,-0.564815427,NA,NA,-0.668479824,-0.902226408,NA,-0.958581881,NA,NA,NA,NA,NA,-0.550176384,NA,NA,-0.975036736,-0.928572778,-0.993450658,-0.921481061,-0.653717576,-0.469965582
ACH-000459,-1.146957475,-0.267758443,-0.872466107,-0.649185952,-0.719827481,-1.158487005,-0.96658428,-0.494824315,-0.926314309,-0.572878917,-0.611189448,-1.4256686,-0.163268702,-0.529569221,-1.074158455,-0.646842801,-0.265015532,-0.792480678,-0.665973208,-1.117173018,-0.999823184,-0.715559831,-0.923400049,0.184501191,-1.121902823,-0.902665941,-0.769181404,-0.712987249
ACH-000460,-1.093997184,-0.85098607,-0.796802041,-0.795879818,-0.759800003,-0.768482758,-1.096895901,-1.082654922,-0.646198149,-0.845110699,-0.770681902,-0.936005171,-1.115551702,-0.862326206,-0.888086054,-1.009453799,-0.946570982,-0.941089609,-0.880278993,-0.680177795,-0.872890489,-0.708041666,-1.111082297,-1.030226044,-0.73984543,-0.797896128,-0.834442169,-0.82188855
ACH-000461,-1.245743996,-0.68514286,-0.602603881,-0.442701402,-0.621702739,-1.498416058,-1.171251769,-0.839200035,-0.811532425,-0.812353345,-0.74112416,-0.740234781,-0.512742614,-1.031212578,-1.253797166,-0.855446269,-0.828309739,-0.638498336,-0.857480465,-0.9316102,-1.077800629,-0.397123799,-0.495541993,-0.852998178,-1.02619537,-0.960733102,-0.568214696,-0.680967483
ACH-000463,-1.071037559,-0.552498034,-0.94592778,-0.636521756,-0.715280189,-0.279585441,-1.289613063,-0.630693773,-0.831375423,-0.857492111,-0.799947782,-0.466523494,-1.111250803,-0.838114843,-1.014096581,-0.897359229,-0.769829573,-0.979875641,-0.78323315,-0.573373481,-0.83121704,-0.584712258,-0.584265874,-0.869266147,-0.629198457,-0.827443324,-0.914628255,-1.101642693
ACH-000464,-1.071430002,-0.621076394,-0.618976175,-0.744332257,-0.394516268,-0.805744372,-1.518372631,-0.772704413,-0.839606564,-0.72197729,-0.635061932,-0.487651913,-1.133894766,-0.63766041,-0.602265452,-0.842118822,-0.506948318,-0.707057361,-0.94445215,-0.803143524,-0.617046471,-0.854938253,-0.284773637,-0.927755831,-0.421729731,-0.43565247,-0.41582753,-0.902237295
ACH-000466,-0.79404306,-0.64875433,-0.715340689,-0.597331947,-0.734045679,-0.722712064,-1.598951201,-0.556662728,-0.830367395,-0.597562599,-0.863821699,-0.655037601,-0.829126202,-1.041117141,-0.930756651,-0.838812613,-0.308199411,-0.930980989,-1.053598176,-0.758505713,-0.975528781,-0.455128238,-0.730480692,-0.890934635,-1.304624406,-0.730931225,-0.823224938,-0.457034487
ACH-000467,-0.57461825,-1.034770681,-0.636194279,-0.911837034,-0.811161116,-1.08307527,-1.042040042,-0.656315133,-0.813645567,-0.699425396,-0.722829178,-0.771042968,-0.76511465,-0.64666623,-0.860954933,-1.177354817,-0.733154291,-1.00358398,-0.684135629,-0.840958577,-0.708389147,-0.59733227,-0.86094528,-0.660341517,-1.167399739,-0.800984683,-0.622692644,-1.014333731
ACH-000468,-0.951408952,-1.279327557,-0.675586828,-1.014449116,-0.829314445,-0.6730867,-1.014236543,-0.995375096,-0.822139239,-0.965529481,-0.974661602,-1.187297107,-0.508382,-0.891114863,-0.893672116,-0.845685681,-0.872753087,-1.045368046,-1.06769411,-0.779631793,-0.946078752,-0.866910661,-0.368778182,-0.439167359,-0.323357157,-0.776999525,-0.786887529,-0.796655582
ACH-000469,-0.612293875,-0.504808262,-0.752304265,-0.823360209,-0.635263139,-0.258625424,-0.511701554,-0.513944284,-0.770427508,-0.966681555,-0.86406831,-0.451943939,-0.804959262,-1.048641233,-0.960626669,-0.956687562,-0.901345938,-0.782010425,-1.047085943,-0.704863949,-0.831058842,-0.695511959,-0.681190846,-1.08946335,-0.24718401,-0.533873619,-0.683892112,-0.899994329
ACH-000470,-0.870021549,-0.476603757,-0.78167903,-0.853252546,-0.99586076,-0.346335969,-0.93624965,-0.724573176,-0.849915662,-0.849244795,-0.797925851,-0.696537452,-0.261428143,-0.734390184,-0.892593984,-1.236229465,-1.099260996,-0.727665934,-0.853504876,-0.864120601,-1.148858197,-0.877004106,-0.52566421,-0.622079923,-1.382599531,-0.712260784,-1.001532252,-0.794322942
ACH-000471,-0.941966676,-0.784857584,-0.52219654,-0.610000218,-0.516571673,-0.505739282,-1.031233769,-0.82792466,-0.762311797,-0.715174967,-0.805088304,-0.446281871,-0.396559516,-0.642574844,-1.100557865,-1.081600258,-0.719594116,-0.697051007,-0.895872932,-0.738677932,-0.895415676,-0.712651859,-0.393085964,-0.51867865,-0.129073171,-1.11424452,-0.738558244,-0.912819968
ACH-000472,-0.769188062,-0.775613619,-0.89011228,-1.013708843,-1.362091922,-0.356468658,-0.618132176,-0.68217783,-0.687132528,-1.143131051,-0.949121762,-1.433432181,-0.908569793,-1.059371006,-1.079335591,-0.943006612,-1.270092771,-0.988188414,-1.316877624,-1.191818781,-0.78804252,-0.73775598,-0.662904001,-0.74065548,-1.271727164,-0.893032829,-0.784214127,-0.833861589
ACH-000473,-0.653182522,-0.729289113,-0.872398486,-1.014366103,-0.594155059,-0.34412793,-1.621028894,-0.326140283,-0.902197692,-0.905162908,-0.686702793,-0.708549082,-0.222723014,-0.52304944,-0.988514225,-0.860505441,-0.994042652,-0.877399629,-1.074760704,-0.718010269,-0.601812996,-0.81323695,-0.900080068,-0.654559038,-0.970168355,-0.976747989,-0.823930042,-0.714800089
ACH-000475,-1.507476682,-0.502113141,-0.542730772,-0.691118209,-0.943298301,-0.549547282,-0.397363976,-0.71964889,-0.590610242,-0.874832141,-0.810566908,-0.752369186,-1.158172491,-0.752611737,-0.892504806,-1.179310371,-0.7920766,-0.711703433,-1.257956369,-1.069055881,-0.919226019,-0.795509003,-0.767127506,-0.724149724,-0.810472048,-1.000682183,-0.652125179,-0.755758892
ACH-000476,-0.686271593,-0.737834891,-1.082168771,-0.813002678,-0.965680253,-0.175263404,-1.379452917,-0.624471612,-0.840714511,-0.422796747,-0.917374562,-0.845596828,-0.515159532,-0.821519745,-0.925815105,-1.077844684,-0.685234615,-1.129783375,-0.892191699,-0.958080416,-0.851924292,-0.811468377,-0.268145228,-0.767090716,-0.339958903,-0.769397317,-0.523605002,-0.883361523
ACH-000477,-0.725781019,-0.359844137,-0.575402678,-1.117749313,-0.431667937,-0.783411013,-0.414650481,-0.532251907,-0.82388238,-0.694315396,-1.067088319,-0.698555285,-1.033279062,-0.747651833,-0.895593781,-0.696944398,-1.064791511,-1.154235609,-0.78063256,-0.345316163,-0.886467312,-0.992224882,-1.302917727,-0.664053463,-0.307476425,-0.8125821,-1.330732147,-0.963967273
ACH-000478,-0.493547466,-0.633565909,-0.485982406,-0.568969543,-0.520593781,-0.720251664,-0.352206447,-0.722941106,-0.700266584,-0.785860571,-0.671982305,-1.116884681,-1.039766904,-0.523474791,-0.786989846,-0.866698305,-0.819756045,-0.554817942,-0.810486475,-0.754534031,-0.812965749,-0.572161682,-0.663490781,-1.086513014,-0.371706549,-0.420418617,-0.45613823,-0.829915834
ACH-000480,-1.272516699,-0.847604811,-0.838399478,-0.833227556,-0.742483314,-0.507444839,-0.248556921,-0.721895185,-0.732625298,-0.743593879,-0.858589671,-0.996552319,-0.532911143,-0.972429884,-0.902199866,-0.867177146,-0.346059606,-0.844432459,-1.031124445,-0.701597684,-0.80637779,-0.582185419,-0.681859032,-0.967886461,-0.333604308,-0.862257366,-0.981413245,-0.748230986
ACH-000481,-0.968158386,-0.756123123,-0.8304728,-1.227127745,-0.688577239,-0.550240101,-0.558571831,-1.130096107,-0.79479261,-0.823386454,-0.78010753,-0.866076245,-0.848155519,-0.922583978,-0.802016205,-0.950735286,-0.388209967,-0.892858698,-0.822420022,-0.715019354,-0.914376956,-0.687995107,-0.862251445,-0.962575048,-1.622166521,-0.836666137,-0.717859065,-1.181821151
ACH-000483,-0.715503909,-0.957960242,-0.839610901,-0.896161706,-0.884095931,-0.856171201,-0.9201303,-0.532569444,-0.752974467,-1.017054398,-0.618121652,-1.031620791,-0.946361743,-0.726973773,-0.452196863,-0.632453211,-0.289625442,-1.502530793,-0.788440591,-0.302647702,-0.803220161,-0.231207825,-0.445086975,-1.003147746,-0.334107404,-0.696208306,-0.722947504,-1.222190291
ACH-000484,-0.25739446,-1.123274415,-1.302327234,-1.274010012,-1.069669218,-0.598178485,-1.046294305,-0.861914348,-0.712078433,-0.734618848,-0.617244412,-1.06482531,-1.38814872,-0.947705803,-0.879324667,-0.951292073,-0.870306751,-1.218218659,-1.214141996,-0.783302174,-1.326810804,-0.96430971,-0.387892915,-1.180096073,-1.533510077,-0.850544125,-0.80439304,-1.229716976
ACH-000485,-0.171112061,-0.46401894,-0.988162195,-0.8988098,-0.753897964,-1.237675849,-0.394610342,-0.603146572,-0.846867261,-0.670970809,-0.710204559,-0.410091318,-1.124333451,-0.816403629,-1.131836357,-0.612131783,-1.132045653,-0.915075845,-0.861756436,-0.78137696,-1.096558835,-0.90023672,-1.020825624,-0.465647829,-1.354054075,-0.753888223,-0.727214784,-0.653259582
ACH-000486,-1.089386814,-0.578594274,-0.876367575,-0.672237221,-0.764781552,-0.899555233,-0.150557757,-0.42329746,-0.703705166,-0.850431109,-0.863501791,-1.202515151,-0.783967782,-1.011743851,-1.234316502,-0.926721688,-0.779967941,-1.209118691,-1.133469069,-0.711568405,-0.745555146,-0.817345999,-0.624365181,-0.940918737,-1.090693197,-0.768306179,-0.884000904,-1.057898462
ACH-000487,-1.196318201,-0.734157024,-0.792495501,-0.753137009,-0.769878359,-0.829024208,-1.218993922,-1.161064705,-0.815840014,-0.41284278,-0.729544777,-1.253418698,-1.151838207,-0.792619801,-0.938145674,-0.364547525,-0.942717612,-1.152493494,-0.969660012,-0.807727021,-0.883305861,-0.627637662,-0.367368284,-0.815335397,-1.082391296,-0.564430799,-1.057111906,-0.52096628
ACH-000488,NA,-1.015586112,-0.567625914,-0.673502584,NA,-0.640017626,NA,-0.470791267,NA,NA,-0.818388418,-0.695778359,NA,-0.792170901,NA,NA,NA,NA,NA,-0.730267504,NA,NA,-0.852766717,-0.72927739,-1.147628809,-0.609440163,-0.687808089,-1.17902203
ACH-000490,-0.931121785,-0.610868006,-0.709378918,-0.668335208,-0.838943786,-0.430064881,-1.118887221,-0.53420341,-0.734519706,-0.680489144,-0.6557913,-1.010041397,-0.92845707,-0.680085269,-1.015507653,-0.861771687,-0.955794355,-0.986345335,-1.100236422,-0.651232861,-0.917154295,-0.671033121,-0.549732624,-0.872281979,-1.170539237,-0.838406838,-0.688175681,-0.929384719
ACH-000491,-0.833441659,-0.473419239,-0.722302421,-0.824594234,-0.892654233,-0.465631155,-1.350493067,-0.595547701,-0.861609514,-0.72792928,-0.672620441,-0.710079087,-1.043192745,-0.668206003,-0.844564002,-0.942173264,-1.263827045,-0.746380717,-0.835745703,-0.856609511,-0.764038269,-0.871712771,-0.923843911,-1.079308867,-0.198047052,-0.45176151,-0.565850613,-0.932821485
ACH-000493,-0.374285396,-0.77416671,-0.179900378,-0.787783165,-0.36770162,-0.687411694,-0.50483615,-0.470116728,-0.724988905,-0.413919469,-0.578927628,-0.539306062,-1.30098727,-0.938653916,-0.794116301,-0.850575928,-0.261978577,-0.702203563,-0.316653967,-0.713253206,-0.646220281,-0.829781796,-0.463720937,-0.664190947,-0.362627803,-0.790040392,-0.56099636,-0.863146027
ACH-000495,-1.152998051,-0.712816978,-0.901531759,-0.914467988,-0.607776502,-0.528109333,-0.226113688,-1.394004011,-0.630134054,-0.679798887,-0.70542742,-1.037640938,-0.773456737,-0.682831134,-0.96974201,-0.819926621,-1.15227667,-0.682951138,-0.745135963,-0.744848399,-0.764470717,-0.748955568,-1.420271902,-0.797814313,-0.915764221,-0.569203993,-0.662518156,-0.971578803
ACH-000496,-1.039648051,-0.879637247,-0.72383888,-0.799410839,-0.890642217,-1.049393643,-0.333505194,-0.70111645,-0.910092532,-0.573058628,-0.612556632,-1.030696394,-1.141744177,-0.863911296,-1.152255711,-1.054035695,-1.12176519,-0.753510972,-0.831725855,-0.665986268,-0.750619906,-1.141363703,-0.979717783,-0.849884259,-0.583729688,-0.679995275,-0.710508534,-0.838774768
ACH-000498,-1.313547386,-0.365712535,-0.566165584,-0.307517099,0.363631922,-1.270371291,-0.989032015,-0.765777445,-0.636159509,-0.967558387,-0.311987956,-1.085742601,-0.673492457,-0.845567221,-1.314831426,-1.280889389,-0.317592846,-0.540577831,-0.536698249,-0.580292077,-0.607928611,-0.943401419,-1.130163619,-0.776819526,-0.730481443,-0.712979158,-1.057188356,-0.483638914
ACH-000499,-1.135085681,-0.906401465,-0.776224505,-0.490898448,-0.648497169,-0.614750286,-0.501502355,-0.816829155,-0.789532396,-0.900814146,-0.741476778,-0.88531661,-0.673774881,-0.837983526,-1.052805067,-0.919501851,-0.519435165,-0.803561204,-0.730038515,-0.843483657,-0.607303344,-0.459739131,-1.198071929,-0.631400665,-0.940105695,-0.52238611,-0.849642539,-0.93325905
ACH-000500,-0.865855001,-0.712653482,-0.381621988,-0.674310237,-0.607695751,-1.002707169,-0.316104319,-0.931586619,-0.996984183,-0.938408229,-0.673410073,-0.514721228,-0.027561812,-0.525073034,-1.094119828,-0.457090998,-0.794641597,-1.267439291,-0.699827141,-0.647246636,-1.03775483,-0.9123826,-0.900237274,-0.759850621,-0.469187945,-0.690852342,-0.844518334,-0.887627698
ACH-000502,-1.312388989,-0.94227783,-0.478907249,-0.889575586,-1.054048672,-1.452596212,-0.398448051,-0.46048093,-0.667483609,-1.075549224,-0.82965525,-0.705206991,-1.344897059,-0.792365646,-1.134508628,-0.912170374,-0.923165173,-1.11638876,-1.086118315,-0.733573896,-0.893607387,-0.843882363,-0.289490588,-0.736376549,-0.630677091,-1.006916646,-0.819133167,-0.938232769
ACH-000503,-1.083749853,-1.132448757,-0.963312132,-1.060612307,-0.119379168,-0.805878557,-0.555344692,-0.912722866,-1.010837151,-0.958854469,-0.789293393,-0.859812283,-0.733385424,-0.610505981,-1.014810412,-1.006742779,-0.946127361,-1.150225678,-0.600776074,-0.476342529,-0.81026212,-0.843678832,-0.436854106,-0.383959799,-0.459480256,-0.848051226,-0.910102196,-1.065173038
ACH-000504,-0.702547136,-0.436870262,-0.715189471,-0.929317543,-0.584835806,-0.665420547,-1.335569295,-0.538460478,-0.796261613,-0.740548534,-0.571886337,-0.891851826,-0.418395139,-0.795297551,-0.683255102,-1.018774025,-0.660894255,-0.958257425,-1.17041248,-0.857498865,-1.02114624,-0.825726803,-1.269190392,-0.588445984,-1.338483507,-0.510095769,-0.885462116,-0.905272634
ACH-000505,-0.489726539,-0.753645763,-0.687095682,-0.799581888,-0.864059608,-0.441509467,-1.367783461,-0.591759069,-0.736663137,-0.928037661,-0.831524856,-0.34456571,-0.194000134,-0.837328284,-1.183921639,-0.847572143,-0.483727494,-1.037489556,-0.998078784,-0.935079797,-0.980101294,-0.987613165,-0.710144957,-0.754228687,-0.447110809,-0.696002631,-0.732794277,-1.025118401
ACH-000507,-0.79445007,-0.816027247,-0.853672725,-0.945968908,-0.890074331,-0.977105887,-1.081530516,-0.827017089,-0.732158209,-0.89099098,-0.801371519,-0.777519844,-0.703667337,-0.960033449,-1.01374176,-1.044484236,-0.91094564,-1.090703486,-0.911717952,-0.895311782,-0.824526153,-0.539967986,-0.847101356,-0.657236392,-1.233153665,-0.825073522,-0.859959156,-0.726235096
ACH-000510,-0.902133316,-0.683697394,-0.989061833,-0.699183284,-0.613524038,-1.099754705,-0.438033581,-0.768280412,-0.779266312,-0.560178926,-0.613224108,-0.279943618,-0.340630555,-0.691812942,-1.010460789,-1.186584735,-0.660330359,-0.988736309,-0.762991932,-0.656077694,-0.955893649,-0.876352723,-0.929029441,-0.62294022,-0.702541975,-0.732690887,-0.638643379,-0.683657838
